URL,Key,Response,actual_result,correct,With keys,Prompt,Context Response,Context Correct
https://en.wikipedia.org/wiki/2015%E2%80%9316_PGA_Tour,Position,1,['Rory McIlroy'],-1,0,Which 'Player' has the minimum value in the 'Position' column ?,,NA
https://en.wikipedia.org/wiki/2015%E2%80%9316_Saudi_Pro_League,GP.,26,"['Round 1', 'Round 2', 'Round 3', 'Round 4', 'Round 5', 'Round 6', 'Round 7', 'Round 8', 'Round 9', 'Round 10', 'Round 11', 'Round 12', 'Round 13', 'Round 14', 'Round 15', 'Round 16', 'Round 17', 'Round 18', 'Round 19', 'Round 20', 'Round 21', 'Round 22', 'Round 23', 'Round 24', 'Round 25', 'Round 26']",-1,0,Which 'Round' has the minimum value in the 'GP.' column ?,,NA
https://en.wikipedia.org/wiki/2015%E2%80%9316_South_African_Premiership,Capacity,8000,['University of Pretoria'],-1,0,Which 'Team' has the minimum value in the 'Capacity' column ?,,NA
https://en.wikipedia.org/wiki/2015_Alps_Tour,Position,1,['Darius van Driel'],-1,0,Which 'Player' has the minimum value in the 'Position' column ?,,NA
https://en.wikipedia.org/wiki/2015_MERS_outbreak_in_South_Korea,Cases*1*2,2015-05-20,['20 May 2015'],-1,-1,Which 'Date' has the minimum value in the 'Cases*1*2' column ?,,NA
https://en.wikipedia.org/wiki/2015_PGA_Tour_Canada,Purse (C$),175000,"['PC Financial Open', 'Bayview Place Island Savings Open', 'Syncrude Boreal Open', 'SIGA Dakota Dunes Open', 'The Players Cup', 'Staal Foundation Open', 'ATB Financial Classic', 'National Capital Open to Support Our Troops', 'Great Waterway Classic', 'Wildfire Invitational', 'Cape Breton Celtic Classic']",-1,0,Which 'Tournament' has the minimum value in the 'Purse (C$)' column ?,,NA
https://en.wikipedia.org/wiki/2015_Pacific_Games,Rank,1,['Papua New Guinea*'],-1,-1,Which 'Nation' has the minimum value in the 'Rank' column ?,,NA
https://en.wikipedia.org/wiki/2015_Pro_Golf_Tour,Position,1,['Philipp Mejow'],-1,0,Which 'Player' has the minimum value in the 'Position' column ?,,NA
https://en.wikipedia.org/wiki/2015_Q_School,Event 1,0,"['Kuldesh Johal', 'Greg Casey']",-1,0,Which 'Player' has the minimum value in the 'Event 1' column ?,,NA
https://en.wikipedia.org/wiki/2015_UCI_men%27s_road_cycling_rankings,Rank,1,['Belgium'],-1,0,Which 'Nation' has the minimum value in the 'Rank' column ?,,NA
https://en.wikipedia.org/wiki/2015_Web.com_Tour,Purse (US$),600000,['Greater Dallas Open'],-1,0,Which 'Tournament' has the minimum value in the 'Purse (US$)' column ?,,NA
https://en.wikipedia.org/wiki/2016%E2%80%9317_PGA_Tour,Position,10,['Justin Thomas'],-1,0,Which 'Player' has the minimum value in the 'Position' column ?,,NA
https://en.wikipedia.org/wiki/2016%E2%80%9317_Saudi_Pro_League,GP.,26,"['Round 1', 'Round 2', 'Round 3', 'Round 4', 'Round 5', 'Round 6', 'Round 7', 'Round 8', 'Round 9', 'Round 10', 'Round 11', 'Round 12', 'Round 13', 'Round 14', 'Round 15', 'Round 16', 'Round 17', 'Round 18', 'Round 19', 'Round 20', 'Round 21', 'Round 22', 'Round 23', 'Round 24', 'Round 25', 'Round 26']",-1,0,Which 'Round' has the minimum value in the 'GP.' column ?,,NA
https://en.wikipedia.org/wiki/2016%E2%80%9317_Ukrainian_Premier_League,Rank,12,['Dynamo Kyiv'],-1,0,Which 'Club' has the minimum value in the 'Rank' column ?,,NA
https://en.wikipedia.org/wiki/2016%E2%80%9317_United_States_national_rugby_sevens_team_season,Matches,Carlin Isles,"[""Mike Te'o""]",-1,0,Which 'Player' has the minimum value in the 'Matches' column ?,,NA
https://en.wikipedia.org/wiki/2016_PGA_Tour_Canada,Purse (C$),125000,"['Freedom 55 Financial Open', 'Bayview Place Island Savings Open', 'GolfBC Championship', 'SIGA Dakota Dunes Open', 'The Players Cup', 'Staal Foundation Open', 'Syncrude Oil Country Championship', 'ATB Financial Classic', 'National Capital Open to Support Our Troops', 'Cape Breton Celtic Classic', 'Niagara Championship']",-1,0,Which 'Tournament' has the minimum value in the 'Purse (C$)' column ?,,NA
https://en.wikipedia.org/wiki/2016_USL_season,Capacity,"1,500",['LA Galaxy II'],-1,0,Which 'Team' has the minimum value in the 'Capacity' column ?,,NA
https://en.wikipedia.org/wiki/2017%E2%80%9318_Saudi_Pro_League,GP.,26,"['Round 1', 'Round 2', 'Round 3', 'Round 4', 'Round 5', 'Round 6', 'Round 7', 'Round 8', 'Round 9', 'Round 10', 'Round 11', 'Round 12', 'Round 13', 'Round 14', 'Round 15', 'Round 16', 'Round 17', 'Round 18', 'Round 19', 'Round 20', 'Round 21', 'Round 22', 'Round 23', 'Round 24', 'Round 25', 'Round 26']",-1,0,Which 'Round' has the minimum value in the 'GP.' column ?,,NA
https://en.wikipedia.org/wiki/2017%E2%80%9318_Ukrainian_Premier_League,Rank,12,['Dynamo Kyiv'],-1,0,Which 'Club' has the minimum value in the 'Rank' column ?,,NA
https://en.wikipedia.org/wiki/2017_Alps_Tour,Position,1,['Adri Arnaus'],-1,0,Which 'Player' has the minimum value in the 'Position' column ?,,NA
https://en.wikipedia.org/wiki/2017_Euro_Beach_Soccer_League,Pos,1,['Turkey'],-1,0,Which 'Team' has the minimum value in the 'Pos' column ?,,NA
https://en.wikipedia.org/wiki/2017_PGA_Tour_Canada,Purse (C$),175000,"['Freedom 55 Financial Open', 'Bayview Place Cardtronics Open', 'GolfBC Championship', 'The Players Cup', 'Staal Foundation Open', 'Mackenzie Investments Open', 'Syncrude Oil Country Championship', 'ATB Financial Classic', 'National Capital Open to Support Our Troops', 'Cape Breton Open', 'Ontario Championship']",-1,0,Which 'Tournament' has the minimum value in the 'Purse (C$)' column ?,,NA
https://en.wikipedia.org/wiki/2017_Q_School,Rank,1,['Zhang Yong'],-1,0,Which 'Player' has the minimum value in the 'Rank' column ?,,NA
https://en.wikipedia.org/wiki/2018%E2%80%9319_Bangladesh_Premier_League_(football),Capacity,7500,['Muktijoddha Sangsad KC'],-1,0,Which 'Team' has the minimum value in the 'Capacity' column ?,,NA
https://en.wikipedia.org/wiki/2018%E2%80%9319_Saudi_Pro_League,Capacity,7620,['Al-Hazem'],-1,0,Which 'Team' has the minimum value in the 'Capacity' column ?,,NA
https://en.wikipedia.org/wiki/2018%E2%80%9319_Ukrainian_Premier_League,Rank,12,['Dynamo Kyiv'],-1,0,Which 'Club' has the minimum value in the 'Rank' column ?,,NA
https://en.wikipedia.org/wiki/2018%E2%80%9319_United_States_national_rugby_sevens_team_season,Matches,Naima Fuala'au,['Perry Baker'],-1,0,Which 'Player' has the minimum value in the 'Matches' column ?,,NA
https://en.wikipedia.org/wiki/2018_Euro_Beach_Soccer_League,Rank,1,['Filip Filipov'],-1,0,Which 'Player' has the minimum value in the 'Rank' column ?,,NA
https://en.wikipedia.org/wiki/2018_J2_League,Rank,1,['Genki Omae'],-1,0,Which 'Player' has the minimum value in the 'Rank' column ?,,NA
https://en.wikipedia.org/wiki/2018_Korean_Tour,Purse,300000000,"['DB Insurance Promy Open', 'NS HomeShopping Gunsan CC Jeonbuk Open', 'Dong-A Membership Group Busan Open', 'DGB Financial Group Daegu Gyeongbuk Open', 'Huons Celebrity Pro-Am', 'A+Life Hyodam Jeju Open', 'Golfzon-DYB Education KPGA Tour Championship']",-1,0,Which 'Tournament' has the minimum value in the 'Purse' column ?,,NA
https://en.wikipedia.org/wiki/2018_PGA_Tour_Canada,Purse (C$),175000,"['Freedom 55 Financial Open', 'Bayview Place DCBank Open', 'GolfBC Championship', 'Lethbridge Paradise Canyon Open', 'Windsor Championship', 'Staal Foundation Open', 'Osprey Valley Open', 'Syncrude Oil Country Championship', 'ATB Financial Classic', 'The Players Cup', 'Mackenzie Investments Open']",-1,0,Which 'Tournament' has the minimum value in the 'Purse (C$)' column ?,,NA
https://en.wikipedia.org/wiki/2018_Philippine_Golf_Tour,Purse (US$),300000,"['ICTSI Luisita Championship', 'ICTSI Riviera Classic', 'ICTSI Manila Southwoods Championship', 'ICTSI Forest Hills Championship', 'Aboitiz Invitational', 'CAT Open', 'Summit Point World 18 Challenge', 'ICTSI Pradera Verde Classic', 'ICTSI Riviera Challenge']",-1,0,Which 'Tournament' has the minimum value in the 'Purse (US$)' column ?,,NA
https://en.wikipedia.org/wiki/2018_Q_School,Rank,1,['David Lilley'],-1,0,Which 'Player' has the minimum value in the 'Rank' column ?,,NA
https://en.wikipedia.org/wiki/2019%E2%80%9320_Bangladesh_Premier_League_(football),Capacity,"8,000",['Muktijoddha Sangsad KC'],-1,0,Which 'Team' has the minimum value in the 'Capacity' column ?,,NA
https://en.wikipedia.org/wiki/2019%E2%80%9320_Saudi_Pro_League,GP.,30,['Round 21'],-1,0,Which 'Round' has the minimum value in the 'GP.' column ?,,NA
https://en.wikipedia.org/wiki/2019%E2%80%9320_Ukrainian_Premier_League,Rank,12,"['Dynamo Kyiv', 'Shakhtar Donetsk', 'Kolos Kovalivka']",-1,0,Which 'Club' has the minimum value in the 'Rank' column ?,,NA
https://en.wikipedia.org/wiki/2019_Euro_Beach_Soccer_League,Pos,1,['Azerbaijan'],-1,0,Which 'Team' has the minimum value in the 'Pos' column ?,,NA
https://en.wikipedia.org/wiki/2019_Pacific_Games,Rank,1,['New Caledonia'],-1,0,Which 'Nation' has the minimum value in the 'Rank' column ?,,NA
https://en.wikipedia.org/wiki/2020%E2%80%9321_Bangladesh_Premier_League_(football),Rank,1,['Anisur Zico'],-1,0,Which 'Player' has the minimum value in the 'Rank' column ?,,NA
https://en.wikipedia.org/wiki/2020%E2%80%9321_Saudi_Pro_League,Capacity,7628,['Al-Batin'],-1,0,Which 'Team' has the minimum value in the 'Capacity' column ?,,NA
https://en.wikipedia.org/wiki/2021%E2%80%9322_Bangladesh_Premier_League_(football),Capacity,"8,000","['Muktijoddha Sangsad KC', 'Uttar Baridhara Club']",-1,0,Which 'Team' has the minimum value in the 'Capacity' column ?,,NA
https://en.wikipedia.org/wiki/2021%E2%80%9322_Sunshine_Tour,Position,11,['Shaun Norris'],-1,0,Which 'Player' has the minimum value in the 'Position' column ?,,NA
https://en.wikipedia.org/wiki/2021_Q_School,Rank,1,['Hammad Miah'],-1,0,Which 'Player' has the minimum value in the 'Rank' column ?,,NA
https://en.wikipedia.org/wiki/2022%E2%80%9323_Saudi_Pro_League,GP.,30,"['Round 1', 'Round 2', 'Round 3', 'Round 4', 'Round 5', 'Round 6', 'Round 7', 'Round 8', 'Round 9', 'Round 10', 'Round 11', 'Round 12', 'Round 13', 'Round 14', 'Round 15', 'Round 16', 'Round 17', 'Round 18', 'Round 19', 'Round 20', 'Round 21', 'Round 22', 'Round 23', 'Round 24', 'Round 25', 'Round 26', 'Round 27', 'Round 28', 'Round 29', 'Round 30']",-1,0,Which 'Round' has the minimum value in the 'GP.' column ?,,NA
https://en.wikipedia.org/wiki/2022_Korn_Ferry_Tour,Purse (US$),600000,"['The Bahamas Great Exuma Classic', 'The Bahamas Great Abaco Classic', 'Panama Championship', 'Astara Golf Championship', 'LECOM Suncoast Classic', 'Chitimacha Louisiana Open', 'Lake Charles Championship', 'Club Car Championship', 'Veritex Bank Championship', 'Huntsville Championship', 'Simmons Bank Open', 'Visit Knoxville Open', 'AdventHealth Championship', 'NV5 Invitational', 'Rex Hospital Open', 'BMW Charity Pro-Am', 'Wichita Open', 'Live and Work in Maine Open', 'The Ascendant', 'Memorial Health Championship', 'Price Cutter Charity Championship', 'Utah Championship']",-1,0,Which 'Tournament' has the minimum value in the 'Purse (US$)' column ?,,NA
https://en.wikipedia.org/wiki/2022_Pro_Golf_Tour,Position,1,['Michael Hirmer'],-1,0,Which 'Player' has the minimum value in the 'Position' column ?,,NA
https://en.wikipedia.org/wiki/2023%E2%80%9324_Bangladesh_Championship_League,Goals,0,"['Aswad Bin Walid Khan', 'Hira Ghose', 'Md Delowar Hasan Nehal', 'Joyonto Lal', 'Abu Sadek', 'Md Nazim Uddin Mithu', 'Md Shadhin', 'Md Ridoy Hossain', 'Md Sakib Chowdahury', 'Naky Chandra Das', 'Md Ripon', 'Md Sohel', 'Tanin Sarker', 'Shofikul Islam', 'Akash Ali', 'Md Rakib Rahman', 'Prakas Das', 'Md Manik', 'Md Shawon', 'Md Sohag Mia', 'Md Hasebul Hasan Santo', 'Elias Hasdak', 'Iftiar Hossain', 'Md Labibur Rahman', 'Md Al-Amin', 'Tarikul Islam', 'Md Nazmul Ahmed Shakil', 'Sobuj Sheikh', 'Md Sagor', 'Mujahid Hossain Mollik', 'Akikul Islam', 'Abdullah Tofel', 'Md Habibullah Bashar', 'Anik Hossain Siam', 'Md Joy Ahmed', 'Md Sujon', 'Diderul Islam', 'Using Marma']",-1,0,Which 'Player' has the minimum value in the 'Goals' column ?,,NA
https://en.wikipedia.org/wiki/2023%E2%80%9324_Horizon_League_men%27s_basketball_season,GP,9,['Oakland'],-1,0,Which 'Team' has the minimum value in the 'GP' column ?,,NA
https://en.wikipedia.org/wiki/2023%E2%80%9324_Saudi_Pro_League,GP.,13,"['Round 1', 'Round 2', 'Round 3', 'Round 4', 'Round 5', 'Round 6', 'Round 7', 'Round 8', 'Round 9', 'Round 10', 'Round 11', 'Round 12', 'Round 13', 'Round 14', 'Round 15', 'Round 16', 'Round 17', 'Round 18', 'Round 19', 'Round 20', 'Round 21', 'Round 22', 'Round 23', 'Round 24', 'Round 25', 'Round 26', 'Round 27', 'Round 28', 'Round 29', 'Round 30', 'Round 31', 'Round 32', 'Round 33', 'Round 34']",-1,0,Which 'Round' has the minimum value in the 'GP.' column ?,,NA
https://en.wikipedia.org/wiki/2023_Rugby_World_Cup_statistics,Rank,10,['New Zealand vs South Africa'],-1,0,Which 'Match' has the minimum value in the 'Rank' column ?,,NA
https://en.wikipedia.org/wiki/AACTA_Award_for_Best_Documentary_Series,Year,2009,"['First Australians', 'Beyond Kokoda', 'Once Bitten', 'Voices from the Cape']",-1,-1,Which 'Film' has the minimum value in the 'Year' column ?,,NA
https://en.wikipedia.org/wiki/AACTA_Award_for_Best_Feature_Length_Documentary,Year,2011,"[""Mrs Carey's Concert"", 'Life in Movement', 'Shut Up Little Man! An Audio Misadventure', 'The Tall Man']",-1,0,Which 'Film' has the minimum value in the 'Year' column ?,,NA
https://en.wikipedia.org/wiki/AEX_index,Index weighting (%),0.59,['Randstad'],-1,0,Which 'Company' has the minimum value in the 'Index weighting (%)' column ?,,NA
https://en.wikipedia.org/wiki/ARIA_Award_for_Best_Female_Artist,Wins,1,"['Kate Ceberano', 'Missy Higgins', 'Natalie Imbruglia', 'Kimbra', 'Jenny Morris']",-1,0,Which 'Artist' has the minimum value in the 'Wins' column ?,,NA
https://en.wikipedia.org/wiki/ARIA_Award_for_Best_Male_Artist,Nominations,1,"['Peter Blakeley', 'Daryl Braithwaite', 'Matt Corby', 'Paul Dempsey', 'Bob Evans', 'Bernard Fanning', 'Tim Finn', 'Flume', 'Dave Graney', 'Illy', 'Ed Kuepper', 'Dean Lewis', 'Paul Mac', 'Tim Rogers', 'Mark Seymour']",-1,0,Which 'Artist' has the minimum value in the 'Nominations' column ?,,NA
https://en.wikipedia.org/wiki/ARIA_Award_for_Engineer_of_the_Year,Year,1987,"[nan, 'Styalz Fuego', 'Dann Hume, Chris Collins, Matt Corby', 'Dom Dolla', 'Eric J Dobowsky, Sam Teskey, Wayne Connelly', 'Simon Cohen, Dave Hammer']",-1,-1,Which 'Engineer(s)' has the minimum value in the 'Year' column ?,,NA
https://en.wikipedia.org/wiki/ASEAN_PGA_Tour,Prize money (US$),2008,[2011],0,0,Which 'Year' has the minimum value in the 'Prize money (US$)' column ?,,NA
https://en.wikipedia.org/wiki/Abaqulusi_Local_Municipality,Code,Not available,['Remainder of the municipality'],-1,0,Which 'Place' has the minimum value in the 'Code' column ?,,NA
https://en.wikipedia.org/wiki/Academy_Award_for_Best_Actress,Wins,2,"['Meryl Streep', 'Bette Davis', 'Ingrid Bergman', 'Jane Fonda', 'Elizabeth Taylor', 'Olivia de Havilland', 'Glenda Jackson', 'Jodie Foster', 'Sally Field', 'Vivien Leigh', 'Luise Rainer', 'Emma Stone', 'Hilary Swank']",-1,0,Which 'Actress' has the minimum value in the 'Wins' column ?,,NA
https://en.wikipedia.org/wiki/Academy_Award_for_Best_Director,Year,1940,"['The Grapes of Wrath', 'The Philadelphia Story', 'Rebecca', 'Kitty Foyle', 'The Letter']",-1,0,Which 'Film' has the minimum value in the 'Year' column ?,,NA
https://en.wikipedia.org/wiki/Aconitine,Dose data (mg/kg),Mouse,['Guinea pig'],0,0,Which 'Species observed' has the minimum value in the 'Dose data (mg/kg)' column ?,,NA
https://en.wikipedia.org/wiki/Administrative_distance,Administrative distance,1,['Directly connected'],-1,0,Which 'Routing protocol' has the minimum value in the 'Administrative distance' column ?,,NA
https://en.wikipedia.org/wiki/Afro-Asian_Club_Championship,Winners,0,"['Japan', 'Iran', 'Qatar', 'Saudi Arabia', 'South Africa']",-1,0,Which 'Nation' has the minimum value in the 'Winners' column ?,,NA
https://en.wikipedia.org/wiki/Aircraft_carrier_operations_during_World_War_II,Carrier Lost-Time Involvements,Accidental,['Incidents Involving Multiple Causes'],-1,0,Which 'Causes For Damage' has the minimum value in the 'Carrier Lost-Time Involvements' column ?,,NA
https://en.wikipedia.org/wiki/Albert_Luthuli_Local_Municipality,Code,Not provided,['Remainder of the municipality'],-1,0,Which 'Place' has the minimum value in the 'Code' column ?,,NA
https://en.wikipedia.org/wiki/Aleksinac,Population,"Bulgarians, 10",['Gorani'],-1,0,Which 'Ethnic group' has the minimum value in the 'Population' column ?,,NA
https://en.wikipedia.org/wiki/Amahlathi_Local_Municipality,Code,EC104,['Amahlathi'],-1,0,Which 'Place' has the minimum value in the 'Code' column ?,,NA
https://en.wikipedia.org/wiki/Antipodes_Islands,Area (ha),Bollons Island,['Orde Lees Islet'],0,0,Which 'Location' has the minimum value in the 'Area (ha)' column ?,,NA
https://en.wikipedia.org/wiki/Appinite,Appinite Meenalargan,0.04,['Nb'],-1,0,Which 'Trace elements ppm' has the minimum value in the 'Appinite Meenalargan' column ?,,NA
https://en.wikipedia.org/wiki/Apple_Music_100_Best_Albums,Number of albums,4,"['Country', 'Latin', 'Metal', 'Roots Reggae']",-1,0,Which 'Genre' has the minimum value in the 'Number of albums' column ?,,NA
"https://en.wikipedia.org/wiki/Arbus,_Sardinia",Arrivals in town,No data provided,['Australia'],-1,0,Which 'Country of origin' has the minimum value in the 'Arrivals in town' column ?,,NA
https://en.wikipedia.org/wiki/Argentina_at_the_2015_Pan_American_Games,Men,2,['Weightlifting'],-1,0,Which 'Sport' has the minimum value in the 'Men' column ?,,NA
https://en.wikipedia.org/wiki/Argentina_at_the_2015_Parapan_American_Games,Men,Judo,['Archery'],0,0,Which 'Sport' has the minimum value in the 'Men' column ?,,NA
https://en.wikipedia.org/wiki/Armenian_language,Armenian speakers,Georgia,['Jordan'],0,0,Which 'Country' has the minimum value in the 'Armenian speakers' column ?,,NA
https://en.wikipedia.org/wiki/Asian_Cup_Winners%27_Cup,Titles,0,"['South Korea', 'Iraq', 'Bahrain', 'China', 'Hong Kong', 'United Arab Emirates']",-1,0,Which 'Nation' has the minimum value in the 'Titles' column ?,,NA
"https://en.wikipedia.org/wiki/Atlanta_campaign_order_of_battle:_First_phase,_Union",April 30,"Cavalry Corps: 8,819",['Cavalry Division'],-1,0,Which 'Corps' has the minimum value in the 'April 30' column ?,,NA
"https://en.wikipedia.org/wiki/Atlanta_campaign_order_of_battle:_Second_phase,_Union",April 30,"Cavalry Corps, 8,948",['Cavalry Division'],-1,0,Which 'Corps' has the minimum value in the 'April 30' column ?,,NA
https://en.wikipedia.org/wiki/Atlantic_slave_trade,Portuguese,North America,['Danish West Indies'],0,0,Which 'Destination' has the minimum value in the 'Portuguese' column ?,,NA
https://en.wikipedia.org/wiki/Auckland_Islands,Area (ha),Disappointment Island,"['Davis Island', 'Archer Rock']",0,0,Which 'Location' has the minimum value in the 'Area (ha)' column ?,,NA
https://en.wikipedia.org/wiki/Aude,Population,11200,['Ouveillan'],-1,0,Which 'Town' has the minimum value in the 'Population' column ?,,NA
https://en.wikipedia.org/wiki/Aurealis_Award_for_Best_Children%27s_Fiction,Year,1995,"['The Four Seasons of Lucy McKenzie', 'Kingdom of the Lost, book 2: Cloud Road', 'Refuge', 'Song for a scarlet runner', 'Rules of Summer', 'Icebreaker: The Hidden 1']",-1,-1,Which 'Work(s)' has the minimum value in the 'Year' column ?,,NA
https://en.wikipedia.org/wiki/Aurealis_Award_for_Best_Collection,Year,1995,"['Magic Dirt: The Best of Sean Williams', 'Creeping in Reptile Flesh']",-1,0,Which 'Collection' has the minimum value in the 'Year' column ?,,NA
https://en.wikipedia.org/wiki/Aurealis_Award_for_Best_Fantasy_Short_Story,Year,1995,"['""Harvest Bay""', '""Angel Thing""', '""Sail On, Sail On""', '""The Blue Stream""', '""The Other Side of Paradise""']",-1,-1,Which 'Short story' has the minimum value in the 'Year' column ?,,NA
https://en.wikipedia.org/wiki/Aurealis_Award_for_Best_Horror_Novella,Year,2015,"['""The Miseducation of Mara Lys""', '""Night Shift""', '""The Cherry Crow Children of Haverny Wood""', '""Wages of Honey""', '""Sleepless""', '""Ripper""']",-1,-1,Which 'Novella' has the minimum value in the 'Year' column ?,,NA
https://en.wikipedia.org/wiki/Aurealis_Award_for_Best_Illustrated_Book_or_Graphic_Novel,Year,1996,"['Tales from Outer Suburbia', 'The Cloudchasers', 'The Floods Family Files', 'The Art of Graeme Base']",-1,0,Which 'Illustrated book or graphic novel' has the minimum value in the 'Year' column ?,,NA
https://en.wikipedia.org/wiki/Aurealis_Award_for_Best_Young_Adult_Short_Story,Year,1995,[nan],-1,-1,Which 'Short story' has the minimum value in the 'Year' column ?,,NA
https://en.wikipedia.org/wiki/Australia_at_the_2017_Asian_Winter_Games,Men,1,"['Alpine skiing', 'Speed skating']",-1,0,Which 'Sport' has the minimum value in the 'Men' column ?,,NA
https://en.wikipedia.org/wiki/Australia_at_the_2022_Commonwealth_Games,Men,3,['Para powerlifting'],-1,0,Which 'Sport' has the minimum value in the 'Men' column ?,,NA
